date,p,pet,tmean,qobs
2014-09-19,0,2.13,3.8553751,0.149691297620385
2014-09-20,0,2.85,6.7975103,0.142852608896611
2014-09-21,0,2.64,7.3789842,0.146803851270347
2014-09-22,0.014848043,2.07,4.3593325,0.14209275459397
2014-09-23,0,1.9,3.0555972,0.138749395662347
2014-09-24,0,2.36,3.5273674,0.140117133407102
2014-09-25,0,2.01,4.107865,0.137381657917592
2014-09-26,0,2.31,4.8631007,0.136165891033366
2014-09-27,0,2.65,5.0850572,0.144828230083479
2014-09-28,0,2.77,7.5709619,0.144828230083479
2014-09-29,0,2.53,6.1193901,0.15379451085465
2014-09-30,0,2.79,8.0933139,0.148931443317744
2014-10-01,0,2.88,8.7565864,0.150299181062499
2014-10-02,0,2.98,9.8479781,0.153642539994121
2014-10-03,0.24487161,2.94,8.3883005,0.155314219459933
2014-10-04,0.017151377,2.28,3.1329393,0.156378015483631
2014-10-05,0,3.27,7.6568202,0.15288268569148
2014-10-06,0,3.78,12.767028,0.150907064504612
2014-10-07,0,3.49,12.092665,0.140573045988687
2014-10-08,0,3.09,9.1042388,0.126439755959554
2014-10-09,0,3.18,9.9530814,0.133582386404385
2014-10-10,0,2.86,8.8945533,0.142548667175555
2014-10-11,0,3.29,9.2161614,0.146803851270347
2014-10-12,0,3.51,10.967842,0.147563705572989
2014-10-13,0,3.52,10.990539,0.147107792991404
2014-10-14,0,3.65,11.899234,0.144828230083479
2014-10-15,0,3.2,11.91956,0.146499909549291
2014-10-16,0,3.56,11.042544,0.145588084386121
2014-10-17,0,2.83,9.6128404,0.144828230083479
2014-10-18,0,3.03,7.9852415,0.142852608896611
2014-10-19,0,3.52,9.5274667,0.137381657917592
2014-10-20,0,4.1,13.553682,0.132670561241215
2014-10-21,0,4.15,14.160173,0.122944426167403
2014-10-22,0,4.17,15.717055,0.115041941419931
2014-10-23,0,3.96,13.536453,0.115497854001516
2014-10-24,0,4.45,15.668493,0.117017562606799
2014-10-25,0,4.27,16.022401,0.12947917317012
2014-10-26,0,3.94,12.124488,0.132670561241215
2014-10-27,0,4.35,12.128557,0.132670561241215
2014-10-28,0,3.67,10.95575,0.120664863259478
2014-10-29,0,3.26,8.1274756,0.128111435425365
2014-10-30,0,3.12,8.0802815,0.132670561241215
2014-10-31,0,3.57,8.5485021,0.136165891033366
2014-11-01,0,2.62,6.8578464,0.132670561241215
2014-11-02,0,2.83,6.4054077,0.141332900291328
2014-11-03,0,3.16,6.771073,0.14026910426763
2014-11-04,0,3.66,7.9295394,0.129175231449064
2014-11-05,0,3.68,8.5132031,0.120664863259478
2014-11-06,0,3.95,9.4141931,0.115041941419931
2014-11-07,0,4.34,12.337143,0.105163835485591
2014-11-08,0,4.36,13.086594,0.101060622251326
2014-11-09,0,4.38,13.248129,0.0971093798775901
2014-11-10,0,3.88,9.1129029,0.103340185159251
2014-11-11,0,3.71,9.5122515,0.116105737443629
2014-11-12,0,3.99,10.168788,0.117625446048912
2014-11-13,0,4.16,12.311318,0.110026903022496
2014-11-14,0,4.33,13.710384,0.108507194417213
2014-11-15,0.043296182,4.33,13.472646,0.108507194417213
2014-11-16,0.38283434,4.32,13.083652,0.108507194417213
2014-11-17,0,4.56,13.134518,0.104100039461892
2014-11-18,0,4.07,10.465268,0.0961975547144203
2014-11-19,0,3.77,8.5225497,0.0986290884828732
2014-11-20,0.0089848304,3.25,7.0561822,0.101972447414496
2014-11-21,0,3.95,8.8159859,0.0977172633197034
2014-11-22,0,4.57,11.854723,0.100300767948685
2014-11-23,0,4.14,10.639461,0.100300767948685
2014-11-24,0,3.93,9.2554923,0.104707922904006
2014-11-25,0,3.58,9.0576959,0.101364563972383
2014-11-26,0,4.59,11.841876,0.0996928845065714
2014-11-27,0,4.38,12.910132,0.0951337586907221
2014-11-28,0,4.51,11.288524,0.100300767948685
2014-11-29,0.017151377,2.92,5.995403,0.107139456672459
2014-11-30,0,3.47,5.8993812,0.111850553348836
2014-12-01,0,3.84,8.4902692,0.106683544090874
2014-12-02,0,4.44,12.525021,0.102732301717138
2014-12-03,0,5.51,16.753186,0.0961975547144203
2014-12-04,0,5.41,17.238481,0.0920943414801559
2014-12-05,0,5.16,13.543815,0.0890549242695897
2014-12-06,0,4.81,11.854025,0.0920943414801559
2014-12-07,0,5.04,15.091726,0.0920943414801559
2014-12-08,0,5.05,15.107829,0.0928541957827974
2014-12-09,0,4.66,12.840738,0.097565292459175
2014-12-10,0,4.43,12.043307,0.0965014964354769
2014-12-11,0,4.28,11.249732,0.0937660209459673
2014-12-12,0,4.27,11.942744,0.0896628077117029
2014-12-13,0,4.27,12.245548,0.0893588659906463
2014-12-14,0,4.31,11.083616,0.0838879150116271
2014-12-15,0,4,10.07748,0.0882950699669481
2014-12-16,0,4.19,10.991437,0.0838879150116271
2014-12-17,0,4.45,12.114601,0.0838879150116271
2014-12-18,0,4.6,12.999056,0.0756814885430984
2014-12-19,0,4.43,11.950408,0.0787209057536646
2014-12-20,0,3.69,6.8379755,0.0917903997590993
2014-12-21,0,3.04,5.3451877,0.0920943414801559
2014-12-22,0,4.35,10.098159,0.0945258752486088
2014-12-23,0,5.08,13.88027,0.0887509825485331
2014-12-24,0,4.71,13.106115,0.0866233905011367
2014-12-25,0,4.55,13.267796,0.0887509825485331
2014-12-26,0,4.83,13.696678,0.0878391573853632
2014-12-27,0,4.56,14.039893,0.0875352156643066
2014-12-28,0,5.08,15.897135,0.084799740174797
2014-12-29,0,5.02,14.683212,0.0851036818958536
2014-12-30,0,5.06,13.517372,0.0775051388694381
2014-12-31,0,4.22,11.906746,0.0781130223115514
2015-01-01,0,4.18,10.854144,0.0811524395221176
2015-01-02,0,4.33,11.059368,0.0814563812431742
2015-01-03,0,4.73,13.368638,0.0814563812431742
2015-01-04,0,5.01,16.02265,0.082368206406344
2015-01-05,0,4.6,14.906612,0.0852556527563819
2015-01-06,0,4.65,13.748912,0.0854076236169102
2015-01-07,0,4.21,12.407413,0.0844957984537404
2015-01-08,0,4.72,13.410137,0.0816083521037025
2015-01-09,0,4.88,14.43251,0.0814563812431742
2015-01-10,0,4.96,13.541187,0.0814563812431742
2015-01-11,0,5.02,16.601843,0.082368206406344
2015-01-12,0,4.65,13.179647,0.0852556527563819
2015-01-13,0,4.41,13.320876,0.0844957984537404
2015-01-14,0,4.75,15.140015,0.0825201772668724
2015-01-15,0,4.89,14.929028,0.0843438275932121
2015-01-16,0,4.74,15.22337,0.0808484978010609
2015-01-17,0,4.7,15.367517,0.0776571097299664
2015-01-18,0,4.56,13.898999,0.0793287891957778
2015-01-19,0.004235242,4.55,14.004648,0.0832800315695139
2015-01-20,0,4.81,13.10795,0.0796327309168345
2015-01-21,0,5.12,15.400352,0.0849517110353253
2015-01-22,0,5.15,15.698326,0.0854076236169102
2015-01-23,0,5.02,16.518437,0.0854076236169102
2015-01-24,0,4.84,16.758805,0.0854076236169102
2015-01-25,0,4.93,15.471036,0.0854076236169102
2015-01-26,0,4.73,14.916414,0.0835839732905705
2015-01-27,0,4.36,13.679294,0.0788728766141929
2015-01-28,0,4.22,13.313762,0.080392585219476
2015-01-29,0,4.83,14.699542,0.0776571097299664
2015-01-30,0,4.84,15.6054,NA
2015-01-31,0,4.81,17.013528,NA
2015-02-01,0,4.84,15.887737,0.0933101083643824
2015-02-02,0,4.85,15.718803,0.0933101083643824
2015-02-03,0,4.86,15.912116,0.0933101083643824
2015-02-04,0,5,16.222841,0.0933101083643824
2015-02-05,0,4.78,16.926036,0.0933101083643824
2015-02-06,0,4.64,16.250647,0.0933101083643824
2015-02-07,0,4.38,13.005946,0.0933101083643824
2015-02-08,0,4.11,12.362482,0.0933101083643824
2015-02-09,0,3.69,10.69494,0.0933101083643824
2015-02-10,0,3.81,11.429694,0.0933101083643824
2015-02-11,0,4.2,13.424384,0.0933101083643824
2015-02-12,0.013220072,4.57,15.036385,0.0933101083643824
2015-02-13,0,4.74,14.823326,0.0933101083643824
2015-02-14,0,4.31,14.749992,0.0933101083643824
2015-02-15,0,4.29,14.715673,0.0933101083643824
2015-02-16,0,4.14,14.801511,0.0933101083643824
2015-02-17,0,4.09,13.719401,0.0933101083643824
2015-02-18,0,3.51,10.088346,0.0933101083643824
2015-02-19,0,3.11,8.0616421,0.0933101083643824
2015-02-20,0.022719249,2.76,5.0543188,0.0933101083643824
2015-02-21,0,3.35,8.4737662,0.0933101083643824
2015-02-22,0,3.74,10.55347,0.0933101083643824
2015-02-23,0,4.1,13.525277,0.0933101083643824
2015-02-24,0,3.81,10.929201,0.0933101083643824
2015-02-25,0,3.72,11.956143,0.0933101083643824
2015-02-26,0,3.35,9.7733679,0.0933101083643824
2015-02-27,0,3.63,10.713139,0.0933101083643824
2015-02-28,0,3.17,9.404995,0.0933101083643824
2015-03-01,0,3.73,11.285878,0.0743137507983436
2015-03-02,0,3.44,11.382291,0.0744657216588719
2015-03-03,0,3.8,12.38297,0.0709703918667208
2015-03-04,0,3.92,13.044484,0.069602654121966
2015-03-05,0,4.22,15.253255,0.067627032935098
2015-03-06,0,4.05,15.16124,0.0682349163772112
2015-03-07,0,3.98,16.334871,0.0661073243298149
2015-03-08,0,4.32,16.701115,0.0636757905613619
2015-03-09,0,4.33,17.453908,0.0562292183954747
2015-03-10,0.0089848304,4.17,18.827432,0.056381189256003
2015-03-11,0,4.31,18.162071,0.0527338886033236
2015-03-12,0,3.74,16.996015,0.0569890726981163
2015-03-13,0,3.69,15.535486,0.0595725773270975
2015-03-14,0,3.8,14.909047,0.061244256792909
2015-03-15,0,4.02,16.459288,0.065195499166645
2015-03-16,0,3.66,15.447489,0.0755295176825701
2015-03-17,0,3.77,17.455575,0.0775051388694381
2015-03-18,0,3.73,16.2094,0.0765933137062683
2015-03-19,0,3.77,16.228245,0.067627032935098
2015-03-20,0,3.7,16.695613,0.0775051388694381
2015-03-21,0,3.23,14.659126,0.0775051388694381
2015-03-22,0,3,12.975288,0.0775051388694381
2015-03-23,0.0055678719,2.77,11.779028,0.0775051388694381
2015-03-24,31.296327,1.8,4.9046825,0.126439755959554
2015-03-25,3.0824502,1.26,5.9121956,0.3236979329253
2015-03-26,0.0081665469,2.05,4.7164706,0.238594251029447
2015-03-27,0.02457693,2.25,6.5248662,0.164128529370575
2015-03-28,0,2.75,8.8629986,0.138749395662347
2015-03-29,0,2.8,10.593104,0.13130282349646
2015-03-30,0,2.27,7.2134114,0.123552309609516
2015-03-31,0,2.84,10.672917,0.123552309609516
2015-04-01,0,3.18,12.820079,0.121120775841063
2015-04-02,0,2.91,13.580659,0.109115077859327
2015-04-03,0,2.71,11.783664,0.108507194417213
2015-04-04,0,2.62,11.138542,0.108507194417213
2015-04-05,0,2.72,12.54793,0.108507194417213
2015-04-06,0,2.84,13.224453,0.108507194417213
2015-04-07,0,2.53,10.875609,0.106531573230345
2015-04-08,0,2.75,12.338306,0.0965014964354769
2015-04-09,0,2.97,14.432966,0.0893588659906463
2015-04-10,0,3.33,16.883495,0.0893588659906463
2015-04-11,0,3.04,15.877447,0.0933101083643824
2015-04-12,0,2.64,14.278683,0.0920943414801559
2015-04-13,0,2.55,12.701841,0.086775361361665
2015-04-14,0,2.34,12.099667,0.0905746328748728
2015-04-15,0,2.28,10.569574,0.0933101083643824
2015-04-16,0,1.73,8.3955871,0.0933101083643824
2015-04-17,0,2.6,10.81011,0.0933101083643824
2015-04-18,0,2.4,11.109155,0.0933101083643824
2015-04-19,0,1.82,8.9125279,0.0933101083643824
2015-04-20,0,1.86,8.8015487,0.0933101083643824
2015-04-21,0,2.01,9.0749578,0.0933101083643824
2015-04-22,0,2.17,10.471679,0.0933101083643824
2015-04-23,0,2.26,11.67339,0.0930061666433257
2015-04-24,0,2.44,13.708259,0.0933101083643824
2015-04-25,0,2.46,13.843951,0.0930061666433257
2015-04-26,0,2.27,13.270503,0.0933101083643824
2015-04-27,0,2.38,13.681636,0.0933101083643824
2015-04-28,0,2.27,13.894657,0.0933101083643824
2015-04-29,0,2.34,11.786854,0.0930061666433257
2015-04-30,0,2.26,13.26065,0.0857115653379669
2015-05-01,0,2.2,9.9660001,0.0893588659906463
2015-05-02,0,1.68,6.9222652,0.0933101083643824
2015-05-03,0,1.76,5.3642656,0.102124418275024
2015-05-04,0,1.99,7.8248142,0.100908651390798
2015-05-05,0,1.93,6.9386596,0.0995409136460431
2015-05-06,0,2.15,8.8629412,0.0971093798775901
2015-05-07,0,1.5,9.3002161,0.0971093798775901
2015-05-08,0,1.69,8.025531,0.0933101083643824
2015-05-09,0,1.76,6.8431632,0.0965014964354769
2015-05-10,0,2.09,9.1495305,0.0965014964354769
2015-05-11,0,2.28,11.104889,0.0939179918064956
2015-05-12,0,1.8,8.612338,0.093614050085439
2015-05-13,0,2.08,9.5891123,0.0933101083643824
2015-05-14,0,1.84,9.1610253,0.0945258752486088
2015-05-15,0,1.71,8.0869993,0.0974133215986467
2015-05-16,0,1.95,10.208709,0.0958936129933636
2015-05-17,0,1.84,9.4213239,0.0965014964354769
2015-05-18,0,1.85,9.6651129,0.0965014964354769
2015-05-19,0,1.95,11.960505,0.0971093798775901
2015-05-20,0,1.77,10.078551,0.100908651390798
2015-05-21,0,1.76,7.4903532,0.102732301717138
2015-05-22,0,1.61,6.5091985,0.102732301717138
2015-05-23,0,1.26,5.0868057,0.103340185159251
2015-05-24,0,1.36,4.927327,0.102124418275024
2015-05-25,0,1.38,5.1548601,0.103340185159251
2015-05-26,0,1.53,5.9104129,0.0983251467618166
2015-05-27,0,1.68,8.6408283,0.105315806346119
2015-05-28,0,1.6,8.7397092,0.104100039461892
2015-05-29,0,1.21,5.5020335,0.106379602369817
2015-05-30,0,1.22,4.2707897,0.109115077859327
2015-05-31,0,1.41,5.5650267,0.105619748067175
2015-06-01,0,1.77,7.9449466,0.107443398393515
2015-06-02,0,1.92,11.21676,0.108507194417213
2015-06-03,0,1.78,10.790361,0.112154495069893
2015-06-04,0,1.93,11.602804,0.108507194417213
2015-06-05,0,1.67,10.645611,0.10607566064876
2015-06-06,0,1.7,9.880922,0.103340185159251
2015-06-07,0,1.72,7.6419091,0.102124418275024
2015-06-08,0,1.58,8.854415,0.105315806346119
2015-06-09,0,1.46,7.6552837,0.105315806346119
2015-06-10,0,1.35,7.4827529,0.0914864580380426
2015-06-11,0,1.39,5.9129649,0.095589671272307
2015-06-12,0,1.31,5.7367997,0.102124418275024
2015-06-13,0,1.03,2.9737653,0.100148797088156
2015-06-14,0,1.22,2.5953105,0.0969574090170618
2015-06-15,0,1.72,7.4887747,0.0968054381565335
2015-06-16,0,1.44,6.6042035,0.0998448553670997
2015-06-17,0,1.38,5.436646,0.100148797088156
2015-06-18,0,1.84,7.5310947,0.0983251467618166
2015-06-19,0,1.71,10.524195,0.104100039461892
2015-06-20,0,1.91,11.439257,0.106531573230345
2015-06-21,0,1.77,11.864386,0.104100039461892
2015-06-22,0,1.74,9.905836,0.103340185159251
2015-06-23,0,1.72,9.2918098,0.102732301717138
2015-06-24,0,1.63,11.231453,0.100908651390798
2015-06-25,0,1.61,8.8915056,0.104707922904006
2015-06-26,0,1.88,10.182324,0.108203252696157
2015-06-27,0,1.83,11.901172,0.107747340114572
2015-06-28,0,1.55,7.3332621,0.111850553348836
2015-06-29,0,1.47,5.6428811,0.108507194417213
2015-06-30,0,1.46,7.4691927,0.105923689788232
2015-07-01,0,1.19,5.7678347,0.109267048719855
2015-07-02,0,1.22,2.9843504,0.0954377004117787
2015-07-03,0,1.35,4.8514749,0.108355223556685
2015-07-04,0,1.33,7.8825926,0.104555952043477
2015-07-05,0.013734419,1.08,5.1958794,0.112154495069893
2015-07-06,2.2239709,1.09,2.6357237,0.112762378512006
2015-07-07,0,1.19,4.9339613,0.115953766583101
2015-07-08,0,1.34,6.8513684,0.106683544090874
2015-07-09,0,1.23,6.2916896,0.110938728185666
2015-07-10,0,1.15,5.599421,0.108507194417213
2015-07-11,6.869112,1.14,4.5334686,0.108507194417213
2015-07-12,42.222089,0.78,-1.0783137,0.124920047354271
2015-07-13,0,0.8,-2.4292716,0.0870793030827216
2015-07-14,0,0.85,-1.896689,0.104403981182949
2015-07-15,0,0.96,1.2732788,0.100908651390798
2015-07-16,0,1.06,2.2945656,0.0996928845065714
2015-07-17,0,1.37,6.2983855,0.108963106998798
2015-07-18,0,1.32,3.1308498,0.109874932161968
2015-07-19,0,1.09,-0.65379047,0.118993183793667
2015-07-20,0,1.17,-0.43701483,0.12051289239895
2015-07-21,0,1.36,7.3139994,0.122944426167403
2015-07-22,0,1.19,4.166191,0.132974502962271
2015-07-23,0,1.34,3.9027699,0.136165891033366
2015-07-24,0,1.49,7.1156719,0.133582386404385
2015-07-25,0,1.59,8.8892768,0.135406036730724
2015-07-26,0,1.75,5.7040369,0.138749395662347
2015-07-27,0,1.33,4.2815789,0.139965162546574
2015-07-28,0,1.32,6.6253689,0.134342240707026
2015-07-29,0,1.59,7.5903592,0.132974502962271
2015-07-30,0,1.41,4.7759503,0.133734357264913
2015-07-31,0,1.34,5.1099139,0.135558007591253
2015-08-01,0,1.52,6.3765206,0.138597424801819
2015-08-02,0,1.56,5.0961169,0.138749395662347
2015-08-03,0,1.7,7.6203816,0.1331264738228
2015-08-04,0.017151377,1.62,8.592466,0.123552309609516
2015-08-05,48.336879,1.23,3.4553202,0.135406036730724
2015-08-06,61.667603,1.23,4.4032433,0.191483284265671
2015-08-07,9.5146875,1.34,1.9938868,0.205160661713219
2015-08-08,23.347267,1.1,1.74363,0.237074542424164
2015-08-09,2.2870292,0.95,0.20168938,0.209719787529068
2015-08-10,0.71726309,0.99,-0.7191046,0.203640953107935
2015-08-11,10.189501,1.21,1.2007275,0.264429297319259
2015-08-12,1.688705,1.22,0.33313402,0.282665800582657
2015-08-13,0.091391524,1.04,-0.938916,0.253791337082278
2015-08-14,0,1.08,-0.74675101,0.241633668240013
2015-08-15,0,1.38,2.1176934,0.238594251029447
2015-08-16,0.009803114,1.38,0.89941458,0.237074542424164
2015-08-17,0,1.51,1.2476392,0.247712502661145
2015-08-18,0,1.87,4.0486292,0.265949005924543
2015-08-19,0.017969661,1.6,5.8338128,0.278106674766807
2015-08-20,0,1.59,5.5041805,0.443754912742665
2015-08-21,0.0089848304,1.46,3.5652724,0.417919866452853
2015-08-22,0,1.7,4.938583,0.358651230846812
2015-08-23,0,1.91,8.4862493,0.332816184556999
2015-08-24,0,1.97,7.0928013,0.404242489005305
2015-08-25,0.0089848304,1.4,3.2424985,0.48022791926946
2015-08-26,0,1.61,3.8444121,0.417919866452853
2015-08-27,0,2.19,8.9556481,0.396643945978889
2015-08-28,0,2.11,10.317952,0.448314038558515
2015-08-29,0,2.59,12.04563,0.556213349533615
2015-08-30,0,2.45,12.0852,0.724901004720039
2015-08-31,0,2.7,10.865401,0.884470408274764
2015-09-01,0,2.19,10.836267,1.00148797088156
2015-09-02,0,2.05,8.345922,1.02276389135553
2015-09-03,0,1.98,7.6308486,1.00908651390798
2015-09-04,0,2.31,7.1421613,0.910305454564577
2015-09-05,0,2.14,8.3409228,0.898147785722312
2015-09-06,0.039300647,1.68,4.6266356,0.908785745959294
2015-09-07,0.60848274,1.5,0.70243111,0.910305454564577
2015-09-08,0,1.92,2.8162521,0.787209057536646
2015-09-09,4.5486467,1.52,2.7974221,0.682349163772112
2015-09-10,0.75318574,1.42,0.0011990565,0.617001693744939
2015-09-11,0,1.99,1.4474474,0.560772475349464
2015-09-12,0,2.36,5.0351685,0.534937429059651
2015-09-13,0,2.65,7.9422824,0.507582674164555
2015-09-14,0,2.21,7.961173,0.513661508585688
2015-09-15,0,1.88,5.720445,0.496944713927574
2015-09-16,0,1.59,3.6618848,0.471109667637761
2015-09-17,0,1.93,2.8573167,0.465030833216629
2015-09-18,0,2.23,4.4656922,0.47566879345361
2015-09-19,0,2.48,6.4916686,0.465030833216629
2015-09-20,0,2.02,5.7688162,0.451353455769081
2015-09-21,0,2.08,3.9014122,0.4315972439004
2015-09-22,0,1.95,3.2578127,0.427038118084551
2015-09-23,0,1.87,1.2906965,0.439195786926816
2015-09-24,0.29689307,1.71,0.15666096,0.471109667637761
2015-09-25,0,2.64,3.8683248,0.471109667637761
2015-09-26,0,1.92,1.5368218,0.442235204137382
2015-09-27,0,2.47,6.7551255,0.425518409479268
2015-09-28,0,2.71,7.9791827,0.437676078321533
2015-09-29,0,3,8.5611793,0.506062965559272
2015-09-30,0.0089848304,2.75,8.6293336,0.615481985139656
2015-10-01,1.1163084,1.93,4.0384022,0.721861587509473
2015-10-02,0,3,8.4404847,0.659553534692865
2015-10-03,0,2.67,7.3235836,0.700585667035509
2015-10-04,0,2.36,7.4965072,0.730979839141171
2015-10-05,0,2.53,7.1015237,0.71578275308834
2015-10-06,0,2.21,5.674615,0.683868872377395
2015-10-07,0,2.1,4.0736856,0.636757905613619
2015-10-08,0,2.23,3.3240507,0.626119945376637
2015-10-09,0.0089848304,2.22,3.4971218,0.585087813033994
2015-10-10,0.004235242,2.35,3.2995438,0.583568104428711
2015-10-11,0,2.58,5.1877304,0.603324316297391
2015-10-12,0.0047495884,2.64,5.7934123,0.642836740034752
2015-10-13,5.5777012,2.56,4.6278908,0.626119945376637
2015-10-14,12.587673,1.37,-2.2581958,0.667152077719281
2015-10-15,0,2.1,0.37977729,0.709703918667208
2015-10-16,0,2.27,2.7939349,0.775051388694381
2015-10-17,0,2.97,6.9431537,0.843438275932121
2015-10-18,5.8250561,3.09,6.9245114,0.885990116880047
2015-10-19,0.52689329,1.74,2.7487525,0.965014964354769
2015-10-20,0,2.75,3.3888829,0.91182516316986
2015-10-21,0,2.54,5.6706794,0.916384288985709
2015-10-22,0,3.02,7.8137779,0.95589671272307
2015-10-23,0,3.29,7.9828324,1.04555952043477
2015-10-24,0,2.71,6.2152399,1.16561650025214
2015-10-25,0,2.9,7.9697498,1.22640484446346
2015-10-26,0,3.32,9.1967683,1.17321504327855
2015-10-27,0,3.53,10.971494,1.25679901656912
2015-10-28,0,3.35,10.020802,1.411809294308
2015-10-29,0.0048238154,3.03,7.7509495,1.61089112160009
2015-10-30,0,3.37,9.6479409,1.58049694949442
2015-10-31,0,2.9,8.1589345,1.49691297620385
2015-11-01,0,3.26,7.0207572,1.4300457975714
2015-11-02,0.017969661,2.9,4.5654631,1.5197086052831
2015-11-03,5.8335594,2.66,5.8080738,1.59569403554726
2015-11-04,0.040984251,2.61,3.6131609,1.59569403554726
2015-11-05,0,3.02,6.0645476,1.56529986344159
2015-11-06,0,3.35,6.9145805,1.58049694949442
2015-11-07,0,3.43,7.9334463,1.61089112160009
2015-11-08,0,3.3,7.5087788,1.64128529370575
2015-11-09,0,3.07,6.4707087,1.62608820765292
2015-11-10,0.038242656,3.23,6.4131364,1.67167946581141
2015-11-11,0,3.43,6.5699916,1.74766489607557
2015-11-12,0,3.73,8.22063,1.79325615423406
2015-11-13,0,4.53,12.691535,1.79325615423406
2015-11-14,0,4.21,12.253568,1.88443867055104
2015-11-15,0,4.01,10.313437,1.99081827292086
2015-11-16,0,3.54,7.9405187,2.00601535897369
2015-11-17,0.004235242,3.1,6.9761753,1.91483284265671
2015-11-18,0,3.16,6.6561914,1.67167946581141
2015-11-19,0,3.53,6.5258498,1.45892026107178
2015-11-20,0,3.98,8.9713041,1.36013920172837
2015-11-21,0,3.59,8.3752967,1.32518590380686
2015-11-22,0,3.55,7.9273669,1.2856734800695
2015-11-23,0,3.66,8.0486243,1.25223989075327
2015-11-24,0,3.36,7.8723309,1.24616105633214
2015-11-25,0,3.57,7.935759,1.22640484446346
2015-11-26,0.0048238154,3.53,7.8527778,1.29631144030648
2015-11-27,0,4.28,9.0464025,1.34190269846498
2015-11-28,0,4.31,10.313731,1.36621803614951
2015-11-29,0,4.21,10.778819,1.39509249964989
2015-11-30,0,4.3,10.894593,1.45284142665064
2015-12-01,0,4.08,11.806738,1.48323559875631
2015-12-02,0,3.53,9.7255654,1.48779472457216
2015-12-03,0,3.97,11.736263,1.45740055246649
